Suburb,Rooms,Type,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Year,target
Carlton,2,u,0,3053,2,2,1,0,Melbourne,Northern Metropolitan,2017,1000000
Carlton,1,u,0,3053,1,1,1,0,Melbourne,Northern Metropolitan,2017,400000
Carlton,2,u,0,3053,2,1,1,Over 1000,Melbourne,Northern Metropolitan,2017,600000
Eaglemont,4,h,10,3084,4,2,2,800,Banyule,Eastern Metropolitan,2017,1800000
Eaglemont,5,h,10,3084,5,3,2,Over 1000,Banyule,Eastern Metropolitan,2017,Over 2M
East Melbourne,1,u,0,3002,1,1,1,0,Melbourne,Northern Metropolitan,2017,600000
East Melbourne,2,u,0,3002,2,1,1,1000,Melbourne,Northern Metropolitan,2017,800000
East Melbourne,4,h,0,3002,4,2,2,400,Melbourne,Northern Metropolitan,2017,Over 2M
Elsternwick,1,u,10,3185,1,1,1,Over 1000,Glen Eira,Southern Metropolitan,2017,400000
Elsternwick,3,t,10,3185,3,2,2,200,Glen Eira,Southern Metropolitan,2017,800000
Elsternwick,2,u,10,3185,2,1,1,0,Glen Eira,Southern Metropolitan,2017,800000
Elsternwick,3,h,10,3185,3,2,2,400,Glen Eira,Southern Metropolitan,2017,2000000
Elsternwick,2,u,10,3185,2,1,1,0,Glen Eira,Southern Metropolitan,2017,600000
Elsternwick,2,u,10,3185,2,1,1,0,Glen Eira,Southern Metropolitan,2017,600000
Elwood,2,u,10,3184,2,1,1,Over 1000,Port Phillip,Southern Metropolitan,2017,600000
Elwood,2,u,10,3184,2,2,2,600,Port Phillip,Southern Metropolitan,2017,1200000
Elwood,2,u,10,3184,2,1,1,800,Port Phillip,Southern Metropolitan,2017,600000
Elwood,3,u,10,3184,3,1,1,0,Port Phillip,Southern Metropolitan,2017,1000000
Elwood,1,u,10,3184,1,1,0,0,Port Phillip,Southern Metropolitan,2017,400000
Elwood,3,h,10,3184,3,2,2,200,Port Phillip,Southern Metropolitan,2017,1800000
Elwood,2,u,10,3184,2,1,0,0,Port Phillip,Southern Metropolitan,2017,600000
Elwood,3,h,10,3184,3,2,1,400,Port Phillip,Southern Metropolitan,2017,1600000
Elwood,5,h,10,3184,5,2,1,400,Port Phillip,Southern Metropolitan,2017,Over 2M
Elwood,2,u,10,3184,2,2,2,0,Port Phillip,Southern Metropolitan,2017,800000
Elwood,2,u,10,3184,2,1,1,0,Port Phillip,Southern Metropolitan,2017,600000
Elwood,1,u,10,3184,1,1,1,0,Port Phillip,Southern Metropolitan,2017,400000
Essendon North,4,h,10,3041,4,2,2,600,Moonee Valley,Western Metropolitan,2017,1200000
Essendon North,2,t,10,3041,2,2,1,200,Moonee Valley,Western Metropolitan,2017,800000
Essendon North,2,u,10,3041,2,1,1,0,Moonee Valley,Western Metropolitan,2017,400000
Fitzroy,2,t,0,3065,2,2,1,0,Yarra,Northern Metropolitan,2017,1200000
Fitzroy,2,t,0,3065,2,1,2,Over 1000,Yarra,Northern Metropolitan,2017,1400000
Fitzroy,2,u,0,3065,2,1,1,Over 1000,Yarra,Northern Metropolitan,2017,600000
Fitzroy,2,h,0,3065,2,1,0,200,Yarra,Northern Metropolitan,2017,1400000
Fitzroy,3,h,0,3065,3,2,1,0,Yarra,Northern Metropolitan,2017,Over 2M
Fitzroy,2,t,0,3065,2,1,1,0,Yarra,Northern Metropolitan,2017,1000000
Fitzroy,3,h,0,3065,3,2,2,800,Yarra,Northern Metropolitan,2017,1400000
Fitzroy,2,h,0,3065,2,1,0,0,Yarra,Northern Metropolitan,2017,1200000
Fitzroy,2,u,0,3065,2,1,1,0,Yarra,Northern Metropolitan,2017,600000
Gowanbrae,3,h,15,3043,3,2,1,200,Moreland,Western Metropolitan,2017,600000
Gowanbrae,3,h,15,3043,3,2,2,600,Moreland,Western Metropolitan,2017,800000
Gowanbrae,4,h,15,3043,4,2,2,800,Moreland,Western Metropolitan,2017,1000000
Gowanbrae,4,h,15,3043,4,2,3,800,Moreland,Western Metropolitan,2017,1000000
Jacana,3,h,15,3047,3,1,2,600,Hume,Northern Metropolitan,2017,400000
Jacana,4,h,15,3047,4,1,2,600,Hume,Northern Metropolitan,2017,600000
Keilor Park,3,u,15,3042,3,1,2,400,Brimbank,Western Metropolitan,2017,600000
Keilor Park,3,h,15,3042,3,2,2,600,Brimbank,Western Metropolitan,2017,800000
Kensington,1,u,5,3031,1,1,1,Over 1000,Melbourne,Northern Metropolitan,2017,400000
Kensington,1,t,5,3031,1,1,1,0,Melbourne,Northern Metropolitan,2017,400000
Kensington,2,u,5,3031,2,2,1,Over 1000,Melbourne,Northern Metropolitan,2017,600000
Kensington,2,u,5,3031,2,1,1,0,Melbourne,Northern Metropolitan,2017,600000
Kensington,2,u,5,3031,2,1,1,0,Melbourne,Northern Metropolitan,2017,600000
Kensington,2,h,5,3031,2,1,0,200,Melbourne,Northern Metropolitan,2017,1200000
Kensington,3,t,5,3031,3,1,1,0,Melbourne,Northern Metropolitan,2017,1000000
Kensington,2,u,5,3031,2,2,1,Over 1000,Melbourne,Northern Metropolitan,2017,800000
Kensington,2,t,5,3031,2,1,0,200,Melbourne,Northern Metropolitan,2017,800000
Kensington,3,h,5,3031,3,2,1,200,Melbourne,Northern Metropolitan,2017,1200000
Kensington,2,h,5,3031,2,1,0,200,Melbourne,Northern Metropolitan,2017,1000000
Kensington,3,h,5,3031,3,1,1,0,Melbourne,Northern Metropolitan,2017,1000000
Kensington,4,h,5,3031,4,2,1,400,Melbourne,Northern Metropolitan,2017,1800000
Kensington,2,u,5,3031,2,1,1,0,Melbourne,Northern Metropolitan,2017,600000
Kensington,2,h,5,3031,2,1,0,200,Melbourne,Northern Metropolitan,2017,1000000
Kensington,1,u,5,3031,1,1,1,Over 1000,Melbourne,Northern Metropolitan,2017,400000
Kensington,4,h,5,3031,4,2,1,400,Melbourne,Northern Metropolitan,2017,1800000
Middle Park,3,h,5,3206,3,1,0,200,Port Phillip,Southern Metropolitan,2017,1400000
Middle Park,2,h,5,3206,2,1,1,200,Port Phillip,Southern Metropolitan,2017,1400000
Middle Park,2,h,5,3206,2,1,0,200,Port Phillip,Southern Metropolitan,2017,1400000
Middle Park,4,h,5,3206,4,3,2,200,Port Phillip,Southern Metropolitan,2017,Over 2M
Middle Park,3,h,5,3206,3,1,0,200,Port Phillip,Southern Metropolitan,2017,1600000
Middle Park,3,h,5,3206,3,2,1,200,Port Phillip,Southern Metropolitan,2017,Over 2M
Moorabbin,2,h,15,3189,2,1,1,600,Kingston,Southern Metropolitan,2017,1000000
Moorabbin,3,h,15,3189,3,1,2,600,Kingston,Southern Metropolitan,2017,1400000
Moorabbin,2,t,15,3189,2,1,1,200,Kingston,Southern Metropolitan,2017,800000
Moorabbin,3,h,15,3189,3,1,2,600,Kingston,Southern Metropolitan,2017,800000
North Melbourne,3,h,0,3051,3,2,1,200,Melbourne,Northern Metropolitan,2017,Over 2M
North Melbourne,3,h,0,3051,3,1,1,200,Melbourne,Northern Metropolitan,2017,1400000
North Melbourne,2,h,0,3051,2,1,0,0,Melbourne,Northern Metropolitan,2017,1000000
Oakleigh South,3,h,15,3167,3,1,1,600,Kingston,South-Eastern Metropolitan,2017,800000
Oakleigh South,3,h,15,3167,3,1,2,600,Monash,South-Eastern Metropolitan,2017,1000000
Oakleigh South,4,h,15,3167,4,2,4,600,Monash,South-Eastern Metropolitan,2017,1400000
Oakleigh South,3,u,15,3167,3,1,2,400,Monash,South-Eastern Metropolitan,2017,800000
Oakleigh South,3,h,15,3167,3,1,4,600,Monash,South-Eastern Metropolitan,2017,1000000
South Kingsville,3,t,10,3015,3,2,2,200,Hobsons Bay,Western Metropolitan,2017,800000
South Kingsville,2,u,10,3015,2,1,1,0,Hobsons Bay,Western Metropolitan,2017,400000
South Kingsville,3,h,10,3015,3,1,0,600,Hobsons Bay,Western Metropolitan,2017,1000000
South Kingsville,3,h,10,3015,3,1,3,800,Hobsons Bay,Western Metropolitan,2017,1200000
South Kingsville,2,u,10,3015,2,1,1,0,Hobsons Bay,Western Metropolitan,2017,400000
Southbank,2,u,0,3006,2,1,1,0,Melbourne,Southern Metropolitan,2017,600000
Southbank,2,u,0,3006,2,1,1,0,Melbourne,Southern Metropolitan,2017,600000
Southbank,2,u,0,3006,2,1,1,0,Melbourne,Southern Metropolitan,2017,600000
Southbank,2,u,0,3006,2,1,1,0,Melbourne,Southern Metropolitan,2017,600000
Spotswood,3,h,10,3015,3,1,3,800,Hobsons Bay,Western Metropolitan,2017,1400000
Spotswood,1,u,10,3015,1,1,1,0,Hobsons Bay,Western Metropolitan,2017,400000
Spotswood,3,h,10,3015,3,1,0,400,Hobsons Bay,Western Metropolitan,2017,1200000
Spotswood,3,u,10,3015,3,1,1,200,Hobsons Bay,Western Metropolitan,2017,600000
Toorak,2,u,5,3142,2,1,1,Over 1000,Stonnington,Southern Metropolitan,2017,800000
Toorak,1,u,5,3142,1,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Toorak,2,u,5,3142,2,1,1,Over 1000,Stonnington,Southern Metropolitan,2017,600000
Toorak,3,u,5,3142,3,1,1,Over 1000,Stonnington,Southern Metropolitan,2017,800000
Toorak,2,u,5,3142,2,2,2,600,Stonnington,Southern Metropolitan,2017,1000000
Toorak,2,u,5,3142,2,1,0,0,Stonnington,Southern Metropolitan,2017,600000
Toorak,3,h,5,3142,3,2,1,200,Stonnington,Southern Metropolitan,2017,Over 2M
Toorak,4,h,5,3142,4,2,2,800,Stonnington,Southern Metropolitan,2017,Over 2M
Toorak,2,u,5,3142,2,1,1,0,Stonnington,Southern Metropolitan,2017,800000
Toorak,1,u,5,3142,1,1,1,0,Stonnington,Southern Metropolitan,2017,200000
Toorak,3,t,5,3142,3,2,1,0,Stonnington,Southern Metropolitan,2017,1400000
Toorak,3,u,5,3142,3,1,2,Over 1000,Stonnington,Southern Metropolitan,2017,1000000
Toorak,2,u,5,3142,2,1,1,0,Stonnington,Southern Metropolitan,2017,800000
Williamstown North,2,u,10,3016,2,1,1,Over 1000,Hobsons Bay,Western Metropolitan,2017,600000
Williamstown North,3,t,10,3016,3,2,2,200,Hobsons Bay,Western Metropolitan,2017,600000
Williamstown North,3,h,10,3016,3,2,5,400,Hobsons Bay,Western Metropolitan,2017,1000000
Williamstown North,3,h,10,3016,3,1,1,800,Hobsons Bay,Western Metropolitan,2017,1600000
Williamstown North,4,h,10,3016,4,2,3,600,Hobsons Bay,Western Metropolitan,2017,1600000
Williamstown North,3,t,10,3016,3,2,2,200,Hobsons Bay,Western Metropolitan,2017,800000
Williamstown North,3,h,10,3016,3,2,3,600,Hobsons Bay,Western Metropolitan,2017,1000000
Windsor,2,u,5,3181,2,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Windsor,2,u,5,3181,2,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Windsor,2,u,5,3181,2,1,1,800,Stonnington,Southern Metropolitan,2017,800000
Windsor,1,h,5,3181,1,1,1,200,Stonnington,Southern Metropolitan,2017,1000000
Windsor,1,u,5,3181,1,1,0,0,Port Phillip,Southern Metropolitan,2017,400000
Yallambie,3,h,15,3085,3,1,1,600,Banyule,Northern Metropolitan,2017,800000
Yallambie,5,h,15,3085,5,2,2,600,Banyule,Northern Metropolitan,2017,1000000
Yallambie,3,h,15,3085,3,2,2,600,Banyule,Northern Metropolitan,2017,1000000
Balaclava,2,u,5,3183,2,1,1,0,Port Phillip,Southern Metropolitan,2017,400000
Balaclava,2,u,5,3183,2,1,0,600,Port Phillip,Southern Metropolitan,2017,400000
Balaclava,1,u,5,3183,1,1,0,0,Port Phillip,Southern Metropolitan,2017,400000
Essendon West,3,h,10,3040,3,1,1,0,Moonee Valley,Western Metropolitan,2017,1400000
Essendon West,3,h,10,3040,3,1,2,200,Moonee Valley,Western Metropolitan,2017,1400000
Kingsbury,3,u,10,3083,3,1,1,200,Darebin,Northern Metropolitan,2017,400000
West Melbourne,3,h,0,3003,3,1,1,200,Melbourne,Northern Metropolitan,2017,1800000
West Melbourne,2,t,0,3003,2,2,1,0,Melbourne,Northern Metropolitan,2017,1000000
West Melbourne,3,t,0,3003,3,2,1,600,Melbourne,Northern Metropolitan,2017,1200000
West Melbourne,2,h,0,3003,2,1,0,200,Melbourne,Northern Metropolitan,2017,1000000
West Melbourne,1,u,0,3003,1,1,1,0,Melbourne,Northern Metropolitan,2017,200000
Campbellfield,3,h,15,3061,3,1,2,600,Hume,Northern Metropolitan,2017,400000
Travancore,2,u,5,3032,2,1,1,0,Moonee Valley,Western Metropolitan,2017,400000
Airport West,3,h,10,3042,3,1,2,200,Moonee Valley,Western Metropolitan,2017,600000
Airport West,3,h,10,3042,3,1,2,800,Moonee Valley,Western Metropolitan,2017,1000000
Albert Park,2,h,5,3206,2,1,0,200,Port Phillip,Southern Metropolitan,2017,1600000
Albion,3,h,10,3020,3,1,0,400,Brimbank,Western Metropolitan,2017,600000
Alphington,4,h,5,3078,4,2,2,800,Yarra,Northern Metropolitan,2017,Over 2M
Altona North,3,h,10,3025,3,1,2,600,Hobsons Bay,Western Metropolitan,2017,1000000
Armadale,5,h,5,3143,5,3,3,800,Stonnington,Southern Metropolitan,2017,Over 2M
Ashwood,3,h,10,3147,3,1,2,800,Monash,Southern Metropolitan,2017,1200000
Avondale Heights,3,u,10,3034,3,1,1,200,Moonee Valley,Western Metropolitan,2017,600000
Avondale Heights,3,h,10,3034,3,1,4,600,Moonee Valley,Western Metropolitan,2017,800000
Balwyn,4,h,10,3103,4,3,5,400,Boroondara,Southern Metropolitan,2017,1400000
Balwyn North,5,h,10,3104,5,1,2,800,Boroondara,Southern Metropolitan,2017,Over 2M
Balwyn North,3,t,10,3104,3,3,2,200,Boroondara,Southern Metropolitan,2017,1000000
Balwyn North,3,h,10,3104,3,2,2,200,Boroondara,Southern Metropolitan,2017,1200000
Bayswater,3,t,25,3153,3,2,1,200,Knox,Eastern Metropolitan,2017,600000
Bayswater North,3,u,25,3153,3,1,2,200,Maroondah,Eastern Metropolitan,2017,600000
Beaumaris,4,h,15,3193,4,2,3,600,Bayside,Southern Metropolitan,2017,1200000
Beaumaris,4,h,15,3193,4,2,3,800,Bayside,Southern Metropolitan,2017,1800000
Beaumaris,6,h,15,3193,6,3,4,800,Bayside,Southern Metropolitan,2017,2000000
Bentleigh,3,h,10,3204,3,1,1,800,Glen Eira,Southern Metropolitan,2017,1400000
Bentleigh,3,h,10,3204,3,1,1,400,Glen Eira,Southern Metropolitan,2017,1000000
Bentleigh East,5,h,15,3165,5,2,2,600,Glen Eira,Southern Metropolitan,2017,1200000
Berwick,4,h,35,3806,4,2,2,600,Casey,Eastern Victoria,2017,600000
Boronia,3,h,25,3155,3,2,2,1000,Knox,Eastern Metropolitan,2017,600000
Briar Hill,3,h,15,3088,3,1,2,600,Banyule,Eastern Metropolitan,2017,800000
Brighton,3,h,10,3186,3,2,2,600,Bayside,Southern Metropolitan,2017,Over 2M
Brighton,1,u,10,3186,1,1,1,Over 1000,Bayside,Southern Metropolitan,2017,400000
Brighton,5,h,10,3186,5,3,2,800,Bayside,Southern Metropolitan,2017,Over 2M
Brighton East,4,t,10,3187,4,3,2,400,Bayside,Southern Metropolitan,2017,1800000
Broadmeadows,3,t,15,3047,3,2,3,200,Hume,Northern Metropolitan,2017,400000
Broadmeadows,3,h,15,3047,3,1,0,600,Hume,Northern Metropolitan,2017,600000
Brunswick,2,u,5,3056,2,1,1,0,Moreland,Northern Metropolitan,2017,600000
Brunswick East,2,h,5,3057,2,1,0,400,Moreland,Northern Metropolitan,2017,1400000
Brunswick West,3,h,5,3055,3,1,1,400,Moreland,Northern Metropolitan,2017,1200000
Brunswick West,2,h,5,3055,2,1,1,0,Moreland,Northern Metropolitan,2017,600000
Bulleen,3,h,10,3105,3,1,2,600,Manningham,Eastern Metropolitan,2017,1000000
Bundoora,3,h,10,3083,3,1,2,600,Banyule,Northern Metropolitan,2017,800000
Bundoora,3,h,10,3083,3,1,1,600,Banyule,Northern Metropolitan,2017,600000
Burnside Heights,3,h,15,3023,3,2,2,400,Melton,Western Metropolitan,2017,600000
Burwood East,4,h,15,3151,4,1,1,600,Whitehorse,Eastern Metropolitan,2017,1000000
Burwood East,3,h,15,3151,3,1,1,600,Whitehorse,Eastern Metropolitan,2017,1200000
Cairnlea,3,h,15,3023,3,2,2,400,Brimbank,Western Metropolitan,2017,600000
Camberwell,2,u,10,3124,2,1,1,200,Boroondara,Southern Metropolitan,2017,600000
Camberwell,2,u,10,3124,2,1,1,0,Boroondara,Southern Metropolitan,2017,600000
Camberwell,3,t,10,3124,3,2,2,200,Boroondara,Southern Metropolitan,2017,1400000
Canterbury,2,u,10,3126,2,2,1,Over 1000,Boroondara,Southern Metropolitan,2017,800000
Carlton,1,u,0,3053,1,1,1,0,Melbourne,Northern Metropolitan,2017,400000
Carlton,2,u,0,3053,2,2,1,0,Melbourne,Northern Metropolitan,2017,600000
Carlton,3,h,0,3053,3,2,2,200,Melbourne,Northern Metropolitan,2017,1800000
Caroline Springs,3,h,15,3023,3,2,2,400,Melton,Western Metropolitan,2017,600000
Caulfield South,2,u,10,3162,2,2,1,200,Glen Eira,Southern Metropolitan,2017,1000000
Cheltenham,5,h,20,3192,5,2,2,600,Kingston,Southern Metropolitan,2017,1200000
Cheltenham,3,t,20,3192,3,3,2,200,Bayside,Southern Metropolitan,2017,1000000
Cheltenham,2,u,20,3192,2,1,1,0,Bayside,Southern Metropolitan,2017,400000
Cheltenham,3,h,20,3192,3,1,2,600,Kingston,Southern Metropolitan,2017,1200000
Clifton Hill,3,u,5,3068,3,2,2,600,Yarra,Northern Metropolitan,2017,1000000
Coburg,2,h,5,3058,2,1,1,400,Moreland,Northern Metropolitan,2017,1000000
Coburg,4,h,5,3058,4,2,2,400,Moreland,Northern Metropolitan,2017,1000000
Coburg,3,h,5,3058,3,1,2,600,Moreland,Northern Metropolitan,2017,1000000
Coburg North,3,h,5,3058,3,2,2,200,Moreland,Northern Metropolitan,2017,800000
Craigieburn,4,h,20,3064,4,2,2,800,Hume,Northern Metropolitan,2017,600000
Craigieburn,3,h,20,3064,3,1,4,600,Hume,Northern Metropolitan,2017,600000
Craigieburn,3,h,20,3064,3,2,3,600,Hume,Northern Metropolitan,2017,600000
Cranbourne,5,h,35,3977,5,2,1,600,Casey,South-Eastern Metropolitan,2017,600000
Croydon,4,h,25,3136,4,2,2,800,Maroondah,Eastern Metropolitan,2017,1000000
Croydon,2,h,25,3136,2,1,1,400,Maroondah,Eastern Metropolitan,2017,600000
Croydon,4,h,25,3136,4,2,2,200,Maroondah,Eastern Metropolitan,2017,800000
Dandenong,2,u,25,3175,2,1,0,200,Greater Dandenong,South-Eastern Metropolitan,2017,400000
Dandenong North,3,h,25,3175,3,1,1,600,Greater Dandenong,South-Eastern Metropolitan,2017,600000
Dandenong North,3,h,25,3175,3,1,2,800,Greater Dandenong,South-Eastern Metropolitan,2017,800000
Diamond Creek,2,h,20,3089,2,1,0,600,Nillumbik,Northern Victoria,2017,600000
Dingley Village,2,u,20,3172,2,1,1,200,Kingston,South-Eastern Metropolitan,2017,600000
Doncaster,3,t,10,3108,3,2,2,0,Manningham,Eastern Metropolitan,2017,800000
Doncaster East,6,h,15,3109,6,3,3,Over 1000,Manningham,Eastern Metropolitan,2017,1800000
Donvale,7,h,15,3111,7,2,4,Over 1000,Manningham,Eastern Metropolitan,2017,Over 2M
Doreen,3,h,25,3754,3,2,2,400,Whittlesea,Northern Victoria,2017,600000
Eltham,3,h,20,3095,3,1,0,800,Nillumbik,Eastern Metropolitan,2017,1000000
Eltham,3,h,20,3095,3,2,0,800,Nillumbik,Eastern Metropolitan,2017,800000
Epping,4,h,20,3076,4,3,2,600,Whittlesea,Northern Metropolitan,2017,1000000
Epping,2,u,20,3076,2,1,2,400,Whittlesea,Northern Metropolitan,2017,400000
Epping,5,h,20,3076,5,3,2,800,Whittlesea,Northern Metropolitan,2017,600000
Essendon,3,h,10,3040,3,2,2,400,Moonee Valley,Western Metropolitan,2017,1400000
Essendon,1,u,10,3040,1,1,1,0,Moonee Valley,Western Metropolitan,2017,400000
Essendon,3,t,10,3040,3,1,2,200,Moonee Valley,Western Metropolitan,2017,800000
Essendon,1,u,10,3040,1,1,1,0,Moonee Valley,Western Metropolitan,2017,200000
Essendon West,3,h,10,3040,3,1,1,200,Moonee Valley,Western Metropolitan,2017,800000
Essendon West,5,h,10,3040,5,3,2,600,Moonee Valley,Western Metropolitan,2017,Over 2M
Fairfield,3,h,5,3078,3,2,0,400,Darebin,Northern Metropolitan,2017,1600000
Fawkner,3,h,15,3060,3,1,2,600,Moreland,Northern Metropolitan,2017,800000
Fitzroy North,2,h,5,3068,2,1,1,200,Yarra,Northern Metropolitan,2017,1400000
Fitzroy North,3,h,5,3068,3,2,1,200,Yarra,Northern Metropolitan,2017,1800000
Fitzroy North,2,h,5,3068,2,1,0,200,Yarra,Northern Metropolitan,2017,1200000
Footscray,1,u,5,3011,1,1,0,0,Maribyrnong,Western Metropolitan,2017,200000
Forest Hill,4,h,15,3131,4,1,2,800,Whitehorse,Eastern Metropolitan,2017,1400000
Forest Hill,3,t,15,3131,3,2,2,400,Whitehorse,Eastern Metropolitan,2017,800000
Frankston,3,h,40,3199,3,2,1,400,Frankston,South-Eastern Metropolitan,2017,600000
Frankston North,3,h,35,3200,3,2,1,600,Frankston,Eastern Victoria,2017,600000
Frankston South,3,h,40,3199,3,1,2,800,Frankston,South-Eastern Metropolitan,2017,800000
Gisborne,4,h,45,3437,4,2,2,1000,Macedon Ranges,Northern Victoria,2017,600000
Gladstone Park,3,h,15,3043,3,1,2,600,Hume,Western Metropolitan,2017,600000
Glen Iris,4,h,5,3146,4,2,3,800,Boroondara,Southern Metropolitan,2017,2000000
Glen Iris,2,u,5,3146,2,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Glen Iris,2,u,5,3146,2,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Glenroy,3,t,10,3046,3,1,1,200,Moreland,Northern Metropolitan,2017,600000
Glenroy,3,h,10,3046,3,1,2,600,Moreland,Northern Metropolitan,2017,800000
Greensborough,6,h,15,3088,6,3,2,600,Banyule,Northern Metropolitan,2017,1000000
Greensborough,2,u,15,3088,2,2,1,200,Banyule,Northern Metropolitan,2017,600000
Hadfield,2,u,10,3046,2,1,2,400,Moreland,Northern Metropolitan,2017,600000
Hallam,3,h,30,3803,3,2,2,600,Casey,South-Eastern Metropolitan,2017,600000
Hampton,3,u,15,3188,3,2,2,Over 1000,Bayside,Southern Metropolitan,2017,1200000
Hampton East,3,h,15,3188,3,1,2,Over 1000,Bayside,Southern Metropolitan,2017,1200000
Hawthorn,1,u,5,3122,1,1,1,1000,Boroondara,Southern Metropolitan,2017,400000
Hawthorn,3,u,5,3122,3,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,1000000
Hawthorn,2,u,5,3122,2,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,400000
Hawthorn,4,h,5,3122,4,1,3,600,Boroondara,Southern Metropolitan,2017,Over 2M
Hawthorn,2,u,5,3122,2,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,400000
Healesville,3,h,45,3777,3,2,4,800,Yarra Ranges,Northern Victoria,2017,600000
Heidelberg Heights,3,h,10,3081,3,2,1,400,Banyule,Eastern Metropolitan,2017,800000
Heidelberg Heights,2,h,10,3081,2,1,1,600,Banyule,Eastern Metropolitan,2017,800000
Heidelberg West,3,h,10,3081,3,1,0,600,Banyule,Eastern Metropolitan,2017,800000
Heidelberg West,3,h,10,3081,3,1,1,600,Banyule,Eastern Metropolitan,2017,800000
Highett,2,u,15,3190,2,1,1,200,Bayside,Southern Metropolitan,2017,600000
Hillside,5,h,20,3037,5,2,2,600,Melton,Western Metropolitan,2017,600000
Huntingdale,3,h,10,3166,3,2,2,400,Monash,Southern Metropolitan,2017,800000
Jacana,4,h,15,3047,4,1,1,600,Hume,Northern Metropolitan,2017,600000
Jacana,2,t,15,3047,2,1,1,200,Hume,Northern Metropolitan,2017,400000
Keilor Downs,3,h,15,3038,3,2,2,800,Brimbank,Western Metropolitan,2017,800000
Keilor Downs,3,h,15,3038,3,2,2,800,Brimbank,Western Metropolitan,2017,800000
Keilor East,2,t,10,3033,2,2,2,0,Moonee Valley,Western Metropolitan,2017,600000
Keilor Lodge,4,h,15,3038,4,2,1,800,Brimbank,Western Metropolitan,2017,600000
Kensington,3,t,5,3031,3,2,2,0,Melbourne,Northern Metropolitan,2017,1000000
Kensington,2,h,5,3031,2,1,0,200,Melbourne,Northern Metropolitan,2017,800000
Kensington,1,t,5,3031,1,1,0,200,Melbourne,Northern Metropolitan,2017,600000
Kensington,2,u,5,3031,2,1,1,0,Melbourne,Northern Metropolitan,2017,600000
Kew,2,h,5,3101,2,1,2,1000,Boroondara,Southern Metropolitan,2017,800000
Kew East,2,u,5,3102,2,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,800000
Keysborough,4,h,25,3173,4,2,2,600,Greater Dandenong,South-Eastern Metropolitan,2017,1000000
Keysborough,4,h,25,3173,4,1,2,600,Greater Dandenong,South-Eastern Metropolitan,2017,800000
Kings Park,3,h,15,3021,3,1,2,600,Brimbank,Western Metropolitan,2017,600000
