Type,Rooms,Bedroom,Bathroom,Car,Landsize,Distance,Postcode,Suburb,CouncilArea,Regionname,Year,Price
h,3,3,1,2,400,10,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
t,3,3,1,2,400,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,5,3058,Coburg,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,5,3015,Spotswood,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,20,3192,Cheltenham,Kingston,Southern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,5,3012,Maidstone,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,400,15,3132,Mitcham,Whitehorse,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,5,3012,Maidstone,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,20,3135,Ringwood East,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,25,3196,Chelsea,Kingston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3018,Altona,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3058,Coburg,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3058,Coburg North,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3058,Coburg North,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3058,Coburg North,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg Heights,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3189,Moorabbin,Kingston,Southern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3042,Niddrie,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3042,Niddrie,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3167,Oakleigh South,Kingston,South-Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3084,Rosanna,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3084,Rosanna,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3084,Viewbank,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3084,Viewbank,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3087,Watsonia,Banyule,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Bellfield,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3040,Essendon West,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3084,Heidelberg,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3012,West Footscray,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Albion,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3084,Rosanna,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3058,Coburg North,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3012,Maidstone,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3012,Maidstone,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Albion,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3018,Altona,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3189,Moorabbin,Kingston,Southern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3088,Briar Hill,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3171,Springvale,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3042,Airport West,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,30,3197,Carrum,Kingston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,40,3199,Frankston,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3194,Mentone,Kingston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3087,Watsonia,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3192,Cheltenham,Kingston,Southern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3131,Forest Hill,Whitehorse,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3081,Bellfield,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3087,Watsonia North,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3133,Vermont,Whitehorse,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3033,Keilor East,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3083,Kingsbury,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3135,Heathmont,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3172,Springvale South,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3087,Watsonia North,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3046,Oak Park,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3087,Watsonia,Banyule,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3012,Brooklyn,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3087,Watsonia,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3175,Dandenong North,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,40,3199,Frankston South,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,20,3135,Heathmont,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3036,Keilor,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3094,Montmorency,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,20,3170,Mulgrave,Monash,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3136,Croydon South,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3155,Boronia,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3136,Croydon,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,40,3199,Frankston South,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3152,Wantirna South,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3087,Watsonia North,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3155,Boronia,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,1000,15,3042,Airport West,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,1000,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,1000,15,3088,Briar Hill,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,1000,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,1000,25,3156,Ferntree Gully,Knox,Eastern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,Over 1000,0,3053,Carlton,Melbourne,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,Over 1000,25,3156,Ferntree Gully,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,Over 1000,30,3429,Sunbury,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,Over 1000,10,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
u,3,3,1,3,0,10,3016,Williamstown,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3058,Coburg,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3012,Maidstone,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3015,Newport,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3012,West Footscray,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3012,West Footscray,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3058,Coburg North,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,400,10,3012,West Footscray,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,400,10,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3012,Maidstone,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3015,Newport,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3042,Airport West,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3058,Coburg North,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3012,Kingsville,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3088,Greensborough,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3088,Greensborough,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3094,Montmorency,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,20,3172,Dingley Village,Kingston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3081,Heidelberg Heights,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,800,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
